<meta message track_name name='Sonate Nr. 23 Op. 57' time=0>
<meta message track_name name='Appassionata' time=0>
note_on channel=0 note=76 velocity=67 time=0
<meta message set_tempo tempo=356952 time=20>
<meta message set_tempo tempo=359131 time=20>
<meta message set_tempo tempo=360209 time=20>
<meta message set_tempo tempo=361315 time=20>
note_on channel=0 note=76 velocity=0 time=40
note_on channel=0 note=73 velocity=73 time=0
<meta message set_tempo tempo=360209 time=40>
<meta message set_tempo tempo=359131 time=20>
<meta message set_tempo tempo=358059 time=20>
note_on channel=0 note=73 velocity=0 time=40
note_on channel=0 note=76 velocity=67 time=0
<meta message set_tempo tempo=360209 time=40>
<meta message set_tempo tempo=361315 time=20>
<meta message set_tempo tempo=362428 time=20>
note_on channel=0 note=76 velocity=0 time=40
note_on channel=0 note=73 velocity=73 time=0
<meta message set_tempo tempo=361315 time=40>
<meta message set_tempo tempo=360209 time=20>
<meta message set_tempo tempo=358059 time=40>
<meta message set_tempo tempo=356952 time=20>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=76 velocity=67 time=0
<meta message set_tempo tempo=359131 time=60>
<meta message set_tempo tempo=361315 time=20>
<meta message set_tempo tempo=363548 time=20>
note_on channel=0 note=76 velocity=0 time=20
note_on channel=0 note=73 velocity=73 time=0
<meta message set_tempo tempo=362428 time=40>
note_on channel=0 note=73 velocity=0 time=80
note_on channel=0 note=76 velocity=67 time=0
<meta message set_tempo tempo=361315 time=40>
<meta message set_tempo tempo=360209 time=40>
<meta message set_tempo tempo=358059 time=20>
note_on channel=0 note=76 velocity=0 time=20
note_on channel=0 note=73 velocity=73 time=0
<meta message set_tempo tempo=359131 time=40>
<meta message set_tempo tempo=360209 time=20>
<meta message set_tempo tempo=362428 time=20>
note_on channel=0 note=73 velocity=0 time=40
note_on channel=0 note=76 velocity=67 time=0
<meta message set_tempo tempo=361315 time=40>
<meta message set_tempo tempo=360209 time=20>
<meta message set_tempo tempo=359131 time=40>
<meta message set_tempo tempo=356952 time=20>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=73 velocity=73 time=0
<meta message set_tempo tempo=355893 time=40>
<meta message set_tempo tempo=354820 time=40>
<meta message set_tempo tempo=360209 time=20>
note_on channel=0 note=73 velocity=0 time=20
note_on channel=0 note=76 velocity=67 time=0
<meta message set_tempo tempo=361315 time=20>
<meta message set_tempo tempo=363548 time=20>
<meta message set_tempo tempo=362428 time=40>
<meta message set_tempo tempo=360209 time=40>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=73 velocity=72 time=0
<meta message set_tempo tempo=359131 time=20>
<meta message set_tempo tempo=358059 time=20>
<meta message set_tempo tempo=356952 time=40>
<meta message set_tempo tempo=358059 time=40>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=76 velocity=67 time=0
<meta message set_tempo tempo=359131 time=20>
<meta message set_tempo tempo=361315 time=20>
<meta message set_tempo tempo=365787 time=80>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=45 velocity=0 time=0
note_on channel=0 note=33 velocity=0 time=0
note_on channel=0 note=73 velocity=95 time=0
note_on channel=0 note=46 velocity=88 time=0
note_on channel=0 note=34 velocity=74 time=0
control_change channel=0 control=64 value=0 time=13
control_change channel=0 control=64 value=127 time=73
note_on channel=0 note=73 velocity=0 time=34
note_on channel=0 note=76 velocity=78 time=0
note_on channel=0 note=76 velocity=0 time=120
note_on channel=0 note=34 velocity=0 time=0
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=70 velocity=89 time=0
note_on channel=0 note=37 velocity=72 time=0
note_on channel=0 note=70 velocity=0 time=120
note_on channel=0 note=73 velocity=78 time=0
<meta message set_tempo tempo=373855 time=120>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=67 velocity=84 time=0
note_on channel=0 note=40 velocity=82 time=0
note_on channel=0 note=67 velocity=0 time=120
note_on channel=0 note=70 velocity=77 time=0
<meta message set_tempo tempo=361315 time=120>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=64 velocity=82 time=0
note_on channel=0 note=43 velocity=95 time=0
control_change channel=0 control=64 value=0 time=20
control_change channel=0 control=64 value=127 time=43
note_on channel=0 note=64 velocity=0 time=57
note_on channel=0 note=67 velocity=70 time=0
note_on channel=0 note=67 velocity=0 time=120
note_on channel=0 note=43 velocity=0 time=0
note_on channel=0 note=61 velocity=81 time=0
note_on channel=0 note=46 velocity=82 time=0
note_on channel=0 note=61 velocity=0 time=120
note_on channel=0 note=64 velocity=71 time=0
note_on channel=0 note=64 velocity=0 time=120
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=58 velocity=82 time=0
note_on channel=0 note=49 velocity=82 time=0
note_on channel=0 note=58 velocity=0 time=120
note_on channel=0 note=61 velocity=68 time=0
note_on channel=0 note=61 velocity=0 time=120
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=56 velocity=81 time=0
note_on channel=0 note=52 velocity=85 time=0
control_change channel=0 control=64 value=0 time=8
control_change channel=0 control=64 value=127 time=61
note_on channel=0 note=56 velocity=0 time=51
note_on channel=0 note=58 velocity=70 time=0
note_on channel=0 note=52 velocity=0 time=110
note_on channel=0 note=58 velocity=0 time=10
note_on channel=0 note=61 velocity=80 time=0
note_on channel=0 note=52 velocity=83 time=0
note_on channel=0 note=61 velocity=0 time=120
note_on channel=0 note=58 velocity=70 time=0
note_on channel=0 note=52 velocity=0 time=110
<meta message set_tempo tempo=388576 time=10>
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=56 velocity=80 time=0
note_on channel=0 note=52 velocity=83 time=0
note_on channel=0 note=56 velocity=0 time=120
note_on channel=0 note=58 velocity=69 time=0
note_on channel=0 note=52 velocity=0 time=110
<meta message set_tempo tempo=361315 time=10>
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=52 velocity=97 time=0
control_change channel=0 control=64 value=0 time=12
control_change channel=0 control=64 value=127 time=80
note_on channel=0 note=56 velocity=70 time=28
note_on channel=0 note=56 velocity=0 time=120
note_on channel=0 note=61 velocity=80 time=0
note_on channel=0 note=61 velocity=0 time=120
note_on channel=0 note=58 velocity=69 time=0
note_on channel=0 note=58 velocity=0 time=120
note_on channel=0 note=56 velocity=77 time=0
note_on channel=0 note=56 velocity=0 time=120
note_on channel=0 note=61 velocity=70 time=0
note_on channel=0 note=61 velocity=0 time=120
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=51 velocity=89 time=0
control_change channel=0 control=64 value=0 time=20
control_change channel=0 control=64 value=127 time=72
note_on channel=0 note=55 velocity=69 time=28
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=61 velocity=80 time=0
note_on channel=0 note=61 velocity=0 time=120
note_on channel=0 note=58 velocity=69 time=0
note_on channel=0 note=58 velocity=0 time=120
note_on channel=0 note=55 velocity=78 time=0
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=61 velocity=69 time=0
<meta message set_tempo tempo=365787 time=120>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=68 velocity=83 time=0
note_on channel=0 note=44 velocity=64 time=0
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=97
note_on channel=0 note=44 velocity=0 time=23
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=63 velocity=66 time=0
note_on channel=0 note=51 velocity=52 time=0
note_on channel=0 note=51 velocity=0 time=120
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=59 velocity=66 time=0
note_on channel=0 note=56 velocity=52 time=0
note_on channel=0 note=56 velocity=0 time=120
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=63 velocity=66 time=0
note_on channel=0 note=51 velocity=52 time=0
<meta message set_tempo tempo=388979 time=120>
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=68 velocity=80 time=0
note_on channel=0 note=44 velocity=58 time=0
note_on channel=0 note=44 velocity=0 time=120
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=63 velocity=64 time=0
note_on channel=0 note=51 velocity=51 time=0
control_change channel=0 control=64 value=0 time=63
<meta message set_tempo tempo=361468 time=57>
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=71 velocity=84 time=0
note_on channel=0 note=44 velocity=68 time=0
<meta message set_tempo tempo=365854 time=40>
control_change channel=0 control=64 value=127 time=0
note_on channel=0 note=44 velocity=0 time=80
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=63 velocity=66 time=0
note_on channel=0 note=51 velocity=52 time=0
control_change channel=0 control=64 value=0 time=51
note_on channel=0 note=51 velocity=0 time=69
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=70 velocity=83 time=0
note_on channel=0 note=44 velocity=64 time=0
control_change channel=0 control=64 value=127 time=57
note_on channel=0 note=44 velocity=0 time=63
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=63 velocity=66 time=0
note_on channel=0 note=51 velocity=52 time=0
control_change channel=0 control=64 value=0 time=46
<meta message set_tempo tempo=374719 time=74>
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=68 velocity=81 time=0
note_on channel=0 note=44 velocity=62 time=0
control_change channel=0 control=64 value=127 time=51
note_on channel=0 note=44 velocity=0 time=69
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=63 velocity=66 time=0
note_on channel=0 note=51 velocity=52 time=0
control_change channel=0 control=64 value=0 time=34
<meta message set_tempo tempo=361468 time=86>
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=68 velocity=83 time=0
note_on channel=0 note=44 velocity=64 time=0
control_change channel=0 control=64 value=127 time=63
note_on channel=0 note=44 velocity=0 time=57
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=63 velocity=63 time=0
note_on channel=0 note=51 velocity=52 time=0
note_on channel=0 note=51 velocity=0 time=120
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=59 velocity=63 time=0
note_on channel=0 note=56 velocity=52 time=0
note_on channel=0 note=56 velocity=0 time=120
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=63 velocity=63 time=0
note_on channel=0 note=51 velocity=52 time=0
<meta message set_tempo tempo=383656 time=120>
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=68 velocity=80 time=0
note_on channel=0 note=44 velocity=58 time=0
note_on channel=0 note=44 velocity=0 time=120
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=63 velocity=62 time=0
note_on channel=0 note=51 velocity=51 time=0
control_change channel=0 control=64 value=0 time=51
<meta message set_tempo tempo=365854 time=69>
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=71 velocity=83 time=0
note_on channel=0 note=44 velocity=68 time=0
control_change channel=0 control=64 value=127 time=69
note_on channel=0 note=44 velocity=0 time=51
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=63 velocity=63 time=0
note_on channel=0 note=51 velocity=52 time=0
control_change channel=0 control=64 value=0 time=80
note_on channel=0 note=51 velocity=0 time=40
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=70 velocity=80 time=0
note_on channel=0 note=44 velocity=64 time=0
control_change channel=0 control=64 value=127 time=57
note_on channel=0 note=44 velocity=0 time=63
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=63 velocity=66 time=0
note_on channel=0 note=51 velocity=52 time=0
control_change channel=0 control=64 value=0 time=57
<meta message set_tempo tempo=390345 time=63>
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=68 velocity=80 time=0
note_on channel=0 note=44 velocity=62 time=0
control_change channel=0 control=64 value=127 time=40
note_on channel=0 note=44 velocity=0 time=80
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=63 velocity=64 time=0
note_on channel=0 note=51 velocity=52 time=0
control_change channel=0 control=64 value=0 time=63
<meta message set_tempo tempo=361468 time=57>
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=76 velocity=83 time=0
note_on channel=0 note=44 velocity=64 time=0
control_change channel=0 control=64 value=127 time=34
note_on channel=0 note=44 velocity=0 time=86
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=71 velocity=66 time=0
note_on channel=0 note=52 velocity=52 time=0
note_on channel=0 note=52 velocity=0 time=120
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=68 velocity=66 time=0
note_on channel=0 note=56 velocity=52 time=0
note_on channel=0 note=56 velocity=0 time=120
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=71 velocity=66 time=0
note_on channel=0 note=52 velocity=52 time=0
<meta message set_tempo tempo=388979 time=120>
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=76 velocity=80 time=0
note_on channel=0 note=44 velocity=58 time=0
note_on channel=0 note=44 velocity=0 time=120
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=71 velocity=64 time=0
note_on channel=0 note=52 velocity=51 time=0
control_change channel=0 control=64 value=0 time=23
<meta message set_tempo tempo=365854 time=97>
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=80 velocity=84 time=0
note_on channel=0 note=44 velocity=68 time=0
control_change channel=0 control=64 value=127 time=40
note_on channel=0 note=44 velocity=0 time=80
note_on channel=0 note=80 velocity=0 time=0
note_on channel=0 note=71 velocity=66 time=0
note_on channel=0 note=52 velocity=52 time=0
control_change channel=0 control=64 value=0 time=51
note_on channel=0 note=52 velocity=0 time=69
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=78 velocity=83 time=0
note_on channel=0 note=44 velocity=64 time=0
control_change channel=0 control=64 value=127 time=57
note_on channel=0 note=44 velocity=0 time=63
note_on channel=0 note=78 velocity=0 time=0
note_on channel=0 note=71 velocity=66 time=0
note_on channel=0 note=52 velocity=52 time=0
control_change channel=0 control=64 value=0 time=46
<meta message set_tempo tempo=374719 time=74>
note_on channel=0 note=52 velocity=0 time=0
