<meta message track_name name='Brahms: Intermezzo Opus 117 Nr. 2' time=0>
<meta message copyright text='Copyright © 2010 by Bernd Krueger' time=0>
<meta message text text='Bernd Krueger' time=0>
<meta message text text='Andante non troppo e con molto espressione' time=0>
<meta message text text='Erstellt: 26.10.2010\n' time=0>
<meta message text text='Dauer: 3:47 Minuten\n' time=0>
<meta message time_signature numerator=3 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=0>
<meta message key_signature key='Db' time=0>
note_on channel=0 note=53 velocity=27 time=0
control_change channel=0 control=64 value=0 time=6
note_on channel=0 note=41 velocity=0 time=114
note_on channel=0 note=40 velocity=46 time=0
<meta message set_tempo tempo=1972387 time=120>
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=41 velocity=40 time=0
<meta message set_tempo tempo=2111189 time=120>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=58 velocity=52 time=0
control_change channel=0 control=64 value=127 time=63
<meta message set_tempo tempo=2228826 time=57>
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=61 velocity=38 time=0
note_on channel=0 note=46 velocity=19 time=0
note_on channel=0 note=53 velocity=23 time=0
<meta message set_tempo tempo=2457002 time=120>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=61 velocity=50 time=0
<meta message set_tempo tempo=2314815 time=120>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=60 velocity=44 time=0
note_on channel=0 note=53 velocity=32 time=0
note_on channel=0 note=58 velocity=32 time=0
note_on channel=0 note=65 velocity=52 time=0
note_on channel=0 note=48 velocity=24 time=0
control_change channel=0 control=64 value=0 time=0
note_on channel=0 note=41 velocity=0 time=120
note_on channel=0 note=40 velocity=40 time=0
<meta message set_tempo tempo=2407705 time=120>
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=41 velocity=34 time=0
control_change channel=0 control=64 value=127 time=103
<meta message set_tempo tempo=2508361 time=17>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=53 velocity=39 time=0
<meta message set_tempo tempo=2801120 time=120>
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=60 velocity=32 time=0
<meta message set_tempo tempo=3444317 time=120>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=60 velocity=33 time=0
<meta message set_tempo tempo=2737226 time=120>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=63 velocity=27 time=0
note_on channel=0 note=57 velocity=22 time=0
note_on channel=0 note=54 velocity=22 time=0
note_on channel=0 note=29 velocity=25 time=0
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=113
<meta message set_tempo tempo=2868069 time=127>
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=61 velocity=24 time=0
note_on channel=0 note=57 velocity=20 time=0
note_on channel=0 note=53 velocity=20 time=0
control_change channel=0 control=64 value=0 time=17
control_change channel=0 control=64 value=127 time=75
<meta message set_tempo tempo=3257329 time=148>
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=60 velocity=22 time=0
note_on channel=0 note=57 velocity=18 time=0
note_on channel=0 note=51 velocity=18 time=0
control_change channel=0 control=64 value=0 time=14
control_change channel=0 control=64 value=127 time=64
note_on channel=0 note=29 velocity=0 time=42
<meta message set_tempo tempo=2617801 time=120>
note_on channel=0 note=22 velocity=25 time=0
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=57
<meta message set_tempo tempo=2449980 time=63>
note_on channel=0 note=22 velocity=0 time=0
note_on channel=0 note=34 velocity=21 time=0
<meta message set_tempo tempo=2353864 time=120>
note_on channel=0 note=34 velocity=0 time=0
note_on channel=0 note=41 velocity=21 time=0
note_on channel=0 note=41 velocity=0 time=120
note_on channel=0 note=46 velocity=21 time=0
note_on channel=0 note=46 velocity=0 time=120
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=58 velocity=22 time=0
note_on channel=0 note=49 velocity=21 time=0
note_on channel=0 note=49 velocity=0 time=120
note_on channel=0 note=53 velocity=21 time=0
note_on channel=0 note=58 velocity=0 time=115
note_on channel=0 note=53 velocity=0 time=5
note_on channel=0 note=46 velocity=22 time=0
note_on channel=0 note=58 velocity=26 time=0
note_on channel=0 note=58 velocity=0 time=120
note_on channel=0 note=61 velocity=25 time=0
note_on channel=0 note=61 velocity=0 time=120
note_on channel=0 note=65 velocity=20 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=70 velocity=20 time=0
note_on channel=0 note=70 velocity=0 time=120
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=73 velocity=20 time=0
note_on channel=0 note=34 velocity=19 time=0
<meta message set_tempo tempo=2676182 time=1>
<meta message set_tempo tempo=2737226 time=24>
<meta message set_tempo tempo=2801120 time=19>
<meta message set_tempo tempo=2868069 time=18>
<meta message set_tempo tempo=2938296 time=18>
<meta message set_tempo tempo=3012048 time=18>
<meta message set_tempo tempo=4140787 time=22>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=89 velocity=20 time=0
note_on channel=0 note=77 velocity=17 time=0
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=89 velocity=0 time=0
note_on channel=0 note=34 velocity=0 time=0
note_on channel=0 note=82 velocity=18 time=0
note_on channel=0 note=94 velocity=22 time=0
note_on channel=0 note=49 velocity=19 time=0
note_on channel=0 note=41 velocity=16 time=0
note_on channel=0 note=34 velocity=16 time=0
note_on channel=0 note=34 velocity=0 time=720
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=82 velocity=0 time=0
note_on channel=0 note=94 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
control_change channel=0 control=64 value=0 time=520
<meta message end_of_track time=0>
