<meta message track_name name='Sonata No.14 in cis-Moll, Op. 27/2 - 1. Satz' time=0>
<meta message track_name name='Mondscheinsonate; der Gräfin Giulietta Guiccardi gewidmet' time=0>
<meta message copyright text='Coypright Bernd Krueger http://www.piano-midi.de' time=0>
<meta message text text='Ludwig van Beethoven' time=0>
<meta message text text='Fertiggestellt am 25.10.97\n' time=0>
<meta message text text="Pan's auf Standard am 18.1.98\n" time=0>
<meta message text text='Tempoänderungen am 31.1.98\n' time=0>
<meta message text text='Update am 17.8.99\n' time=0>
<meta message text text='Update am 8.1.00\n' time=0>
<meta message text text='Update am 27.10.01\n' time=0>
<meta message text text='Normierung: 23.12.2002\n' time=0>
<meta message text text='Update am 3.6.2012\n' time=0>
<meta message text text='Dauer: 6:02 Minuten\n' time=0>
<meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>
<meta message key_signature key='E' time=0>
<meta message set_tempo tempo=1795870 time=160>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=73 velocity=71 time=0
note_on channel=0 note=44 velocity=0 time=40
note_on channel=0 note=44 velocity=60 time=0
<meta message set_tempo tempo=1454545 time=120>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=44 velocity=63 time=0
note_on channel=0 note=72 velocity=75 time=0
note_on channel=0 note=32 velocity=37 time=0
control_change channel=0 control=64 value=0 time=8
control_change channel=0 control=64 value=127 time=52
<meta message set_tempo tempo=1221996 time=100>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=75 velocity=75 time=0
<meta message set_tempo tempo=1209190 time=80>
<meta message set_tempo tempo=1196649 time=60>
note_on channel=0 note=75 velocity=0 time=20
note_on channel=0 note=69 velocity=75 time=0
<meta message set_tempo tempo=1184366 time=40>
<meta message set_tempo tempo=1172333 time=60>
<meta message set_tempo tempo=1160542 time=60>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=72 velocity=70 time=0
<meta message set_tempo tempo=1148985 time=60>
<meta message set_tempo tempo=1137656 time=60>
<meta message set_tempo tempo=1126549 time=40>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=66 velocity=65 time=0
<meta message set_tempo tempo=1160542 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=63 time=0
note_on channel=0 note=69 velocity=0 time=160
note_on channel=0 note=63 velocity=61 time=0
note_on channel=0 note=63 velocity=0 time=160
note_on channel=0 note=66 velocity=57 time=0
<meta message set_tempo tempo=1665279 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=57 velocity=52 time=0
<meta message set_tempo tempo=1552795 time=160>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=44 velocity=62 time=0
note_on channel=0 note=60 velocity=50 time=0
<meta message set_tempo tempo=1454545 time=160>
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=56 velocity=47 time=0
<meta message set_tempo tempo=1853568 time=160>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=54 velocity=47 time=0
note_on channel=0 note=44 velocity=0 time=40
note_on channel=0 note=44 velocity=60 time=0
<meta message set_tempo tempo=1262626 time=120>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=32 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=44 velocity=53 time=0
note_on channel=0 note=52 velocity=42 time=0
note_on channel=0 note=61 velocity=42 time=0
note_on channel=0 note=37 velocity=37 time=0
control_change channel=0 control=64 value=0 time=18
control_change channel=0 control=64 value=127 time=74
<meta message set_tempo tempo=1132075 time=68>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=64 velocity=40 time=0
note_on channel=0 note=64 velocity=0 time=160
note_on channel=0 note=61 velocity=45 time=0
<meta message set_tempo tempo=1148985 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=68 velocity=48 time=0
<meta message set_tempo tempo=1209190 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=64 velocity=53 time=0
note_on channel=0 note=64 velocity=0 time=160
note_on channel=0 note=73 velocity=60 time=0
note_on channel=0 note=73 velocity=0 time=160
note_on channel=0 note=68 velocity=61 time=0
note_on channel=0 note=68 velocity=0 time=160
note_on channel=0 note=76 velocity=63 time=0
<meta message set_tempo tempo=1473116 time=160>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=73 velocity=65 time=0
<meta message set_tempo tempo=1262626 time=160>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=44 velocity=53 time=0
note_on channel=0 note=80 velocity=67 time=0
<meta message set_tempo tempo=1367677 time=160>
note_on channel=0 note=80 velocity=0 time=0
note_on channel=0 note=76 velocity=68 time=0
<meta message set_tempo tempo=1665279 time=160>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=73 velocity=70 time=0
note_on channel=0 note=44 velocity=0 time=40
note_on channel=0 note=44 velocity=56 time=0
<meta message set_tempo tempo=1511716 time=120>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=44 velocity=63 time=0
note_on channel=0 note=72 velocity=75 time=0
note_on channel=0 note=32 velocity=37 time=0
control_change channel=0 control=64 value=0 time=8
control_change channel=0 control=64 value=127 time=56
<meta message set_tempo tempo=1221996 time=96>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=75 velocity=68 time=0
note_on channel=0 note=75 velocity=0 time=160
note_on channel=0 note=69 velocity=65 time=0
<meta message set_tempo tempo=1153846 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=72 velocity=61 time=0
<meta message set_tempo tempo=1224490 time=160>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=66 velocity=60 time=0
<meta message set_tempo tempo=1142857 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=53 time=0
<meta message set_tempo tempo=1224490 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=63 velocity=50 time=0
<meta message set_tempo tempo=1165049 time=160>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=66 velocity=48 time=0
<meta message set_tempo tempo=1532176 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=57 velocity=46 time=0
<meta message set_tempo tempo=1665279 time=160>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=44 velocity=61 time=0
note_on channel=0 note=60 velocity=41 time=0
note_on channel=0 note=57 velocity=0 time=160
note_on channel=0 note=56 velocity=37 time=0
<meta message set_tempo tempo=2016129 time=160>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=54 velocity=35 time=0
note_on channel=0 note=44 velocity=0 time=40
note_on channel=0 note=44 velocity=53 time=0
<meta message set_tempo tempo=1511716 time=120>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=32 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=44 velocity=53 time=0
note_on channel=0 note=61 velocity=50 time=0
note_on channel=0 note=52 velocity=50 time=0
note_on channel=0 note=37 velocity=37 time=0
control_change channel=0 control=64 value=0 time=14
control_change channel=0 control=64 value=127 time=78
<meta message set_tempo tempo=1320713 time=68>
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=56 velocity=50 time=0
<meta message set_tempo tempo=1184366 time=160>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=61 velocity=50 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=64 velocity=48 time=0
note_on channel=0 note=64 velocity=0 time=160
note_on channel=0 note=61 velocity=48 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=56 velocity=47 time=0
note_on channel=0 note=56 velocity=0 time=160
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=49 velocity=53 time=0
control_change channel=0 control=64 value=0 time=19
control_change channel=0 control=64 value=127 time=73
note_on channel=0 note=52 velocity=47 time=68
<meta message set_tempo tempo=1276867 time=160>
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=56 velocity=47 time=0
note_on channel=0 note=56 velocity=0 time=160
note_on channel=0 note=61 velocity=47 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=56 velocity=46 time=0
<meta message set_tempo tempo=1511716 time=160>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=52 velocity=46 time=0
<meta message set_tempo tempo=1305767 time=160>
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=44 velocity=50 time=0
control_change channel=0 control=64 value=0 time=16
control_change channel=0 control=64 value=127 time=55
<meta message set_tempo tempo=1236603 time=89>
note_on channel=0 note=49 velocity=45 time=0
note_on channel=0 note=52 velocity=45 time=140
<meta message set_tempo tempo=1172333 time=20>
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=52 velocity=0 time=140
<meta message set_tempo tempo=1305767 time=20>
note_on channel=0 note=56 velocity=42 time=0
note_on channel=0 note=56 velocity=0 time=160
note_on channel=0 note=52 velocity=42 time=0
note_on channel=0 note=52 velocity=0 time=160
note_on channel=0 note=49 velocity=41 time=0
note_on channel=0 note=44 velocity=0 time=155
note_on channel=0 note=49 velocity=0 time=5
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=44 velocity=41 time=0
control_change channel=0 control=64 value=0 time=16
control_change channel=0 control=64 value=127 time=83
<meta message set_tempo tempo=1210654 time=21>
note_on channel=0 note=44 velocity=0 time=40
note_on channel=0 note=49 velocity=41 time=0
note_on channel=0 note=49 velocity=0 time=160
note_on channel=0 note=44 velocity=40 time=0
<meta message set_tempo tempo=1221996 time=40>
<meta message set_tempo tempo=1276867 time=120>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=40 velocity=40 time=0
<meta message set_tempo tempo=1595745 time=160>
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=44 velocity=38 time=0
<meta message set_tempo tempo=2253944 time=160>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=40 velocity=37 time=0
<meta message set_tempo tempo=1641138 time=160>
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=37 velocity=38 time=0
note_on channel=0 note=37 velocity=0 time=960
note_on channel=0 note=61 velocity=37 time=0
note_on channel=0 note=52 velocity=31 time=0
note_on channel=0 note=56 velocity=31 time=0
note_on channel=0 note=44 velocity=26 time=0
note_on channel=0 note=49 velocity=31 time=0
note_on channel=0 note=37 velocity=26 time=0
<meta message set_tempo tempo=2321981 time=952>
note_on channel=0 note=37 velocity=0 time=8
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=61 velocity=37 time=0
note_on channel=0 note=52 velocity=31 time=0
note_on channel=0 note=56 velocity=31 time=0
note_on channel=0 note=44 velocity=26 time=0
note_on channel=0 note=49 velocity=31 time=0
note_on channel=0 note=37 velocity=26 time=0
<meta message set_tempo tempo=1914486 time=1440>
note_on channel=0 note=37 velocity=0 time=480
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=44 velocity=0 time=0
control_change channel=0 control=64 value=0 time=1227
<meta message end_of_track time=0>
