<meta message track_name name='Das wohltemperierte Klavier I - Praeludium und Fuge 2 in c-Moll BWV 847' time=0>
<meta message copyright text='Copyright © 1997 von Bernd Krüger.' time=0>
<meta message text text='Johann Sebastian Bach' time=0>
<meta message text text='Fertiggestellt am 5.11.97\n' time=0>
<meta message text text="Pan's auf Standard am 18.1.98\n" time=0>
<meta message text text='Normierung: 23.12.2002\n' time=0>
<meta message text text='Update am 26.9.2004\n' time=0>
<meta message text text='Dauer: 3:09 Minuten\n' time=0>
<meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>
<meta message key_signature key='Eb' time=0>
note_on channel=0 note=60 velocity=57 time=3
note_on channel=0 note=50 velocity=0 time=17
note_on channel=0 note=59 velocity=0 time=3
<meta message set_tempo tempo=466926 time=97>
note_on channel=0 note=48 velocity=65 time=0
note_on channel=0 note=57 velocity=64 time=1
note_on channel=0 note=51 velocity=0 time=19
note_on channel=0 note=60 velocity=0 time=3
note_on channel=0 note=51 velocity=56 time=95
<meta message set_tempo tempo=446097 time=2>
note_on channel=0 note=60 velocity=58 time=2
note_on channel=0 note=48 velocity=0 time=18
note_on channel=0 note=57 velocity=0 time=1
note_on channel=0 note=50 velocity=57 time=100
note_on channel=0 note=59 velocity=58 time=2
note_on channel=0 note=51 velocity=0 time=15
note_on channel=0 note=60 velocity=0 time=4
note_on channel=0 note=60 velocity=58 time=96
<meta message set_tempo tempo=487805 time=2>
note_on channel=0 note=51 velocity=57 time=2
note_on channel=0 note=50 velocity=0 time=19
note_on channel=0 note=59 velocity=0 time=2
note_on channel=0 note=60 velocity=0 time=95
note_on channel=0 note=67 velocity=79 time=0
<meta message set_tempo tempo=510638 time=2>
note_on channel=0 note=43 velocity=73 time=0
note_on channel=0 note=51 velocity=0 time=2
<meta message set_tempo tempo=431655 time=118>
note_on channel=0 note=51 velocity=58 time=1
note_on channel=0 note=60 velocity=65 time=1
note_on channel=0 note=67 velocity=0 time=16
note_on channel=0 note=43 velocity=0 time=2
note_on channel=0 note=59 velocity=57 time=101
note_on channel=0 note=50 velocity=58 time=2
note_on channel=0 note=51 velocity=0 time=18
note_on channel=0 note=60 velocity=0 time=1
note_on channel=0 note=60 velocity=58 time=97
<meta message set_tempo tempo=466926 time=1>
note_on channel=0 note=51 velocity=58 time=1
note_on channel=0 note=59 velocity=0 time=20
note_on channel=0 note=50 velocity=0 time=2
note_on channel=0 note=62 velocity=66 time=95
<meta message set_tempo tempo=466926 time=2>
note_on channel=0 note=53 velocity=66 time=1
note_on channel=0 note=60 velocity=0 time=18
note_on channel=0 note=51 velocity=0 time=2
note_on channel=0 note=51 velocity=58 time=97
note_on channel=0 note=60 velocity=58 time=1
<meta message set_tempo tempo=434783 time=1>
note_on channel=0 note=62 velocity=0 time=18
note_on channel=0 note=53 velocity=0 time=3
note_on channel=0 note=50 velocity=58 time=99
note_on channel=0 note=59 velocity=58 time=1
note_on channel=0 note=51 velocity=0 time=17
note_on channel=0 note=60 velocity=0 time=1
note_on channel=0 note=51 velocity=58 time=100
<meta message set_tempo tempo=491803 time=1>
note_on channel=0 note=60 velocity=58 time=0
note_on channel=0 note=50 velocity=0 time=20
note_on channel=0 note=59 velocity=0 time=1
<meta message set_tempo tempo=489796 time=79>
note_on channel=0 note=51 velocity=0 time=19
note_on channel=0 note=67 velocity=79 time=0
<meta message set_tempo tempo=483871 time=1>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=43 velocity=73 time=0
<meta message set_tempo tempo=436364 time=120>
note_on channel=0 note=60 velocity=67 time=0
note_on channel=0 note=51 velocity=58 time=3
note_on channel=0 note=67 velocity=0 time=16
note_on channel=0 note=43 velocity=0 time=1
note_on channel=0 note=50 velocity=58 time=100
note_on channel=0 note=59 velocity=58 time=1
note_on channel=0 note=60 velocity=0 time=19
note_on channel=0 note=51 velocity=0 time=3
note_on channel=0 note=51 velocity=58 time=95
<meta message set_tempo tempo=483871 time=2>
note_on channel=0 note=60 velocity=58 time=2
note_on channel=0 note=50 velocity=0 time=18
note_on channel=0 note=59 velocity=0 time=1
<meta message set_tempo tempo=465116 time=99>
note_on channel=0 note=53 velocity=67 time=1
note_on channel=0 note=62 velocity=67 time=1
note_on channel=0 note=51 velocity=0 time=16
note_on channel=0 note=60 velocity=0 time=4
<meta message set_tempo tempo=446097 time=98>
note_on channel=0 note=60 velocity=59 time=1
note_on channel=0 note=51 velocity=58 time=1
note_on channel=0 note=53 velocity=0 time=19
note_on channel=0 note=62 velocity=0 time=1
note_on channel=0 note=59 velocity=59 time=99
note_on channel=0 note=50 velocity=58 time=1
note_on channel=0 note=60 velocity=0 time=19
note_on channel=0 note=51 velocity=0 time=1
<meta message set_tempo tempo=485830 time=98>
note_on channel=0 note=60 velocity=59 time=2
note_on channel=0 note=51 velocity=58 time=1
note_on channel=0 note=59 velocity=0 time=18
note_on channel=0 note=50 velocity=0 time=1
<meta message set_tempo tempo=474308 time=98>
note_on channel=0 note=60 velocity=0 time=2
note_on channel=0 note=51 velocity=0 time=1
note_on channel=0 note=68 velocity=80 time=0
note_on channel=0 note=43 velocity=75 time=0
note_on channel=0 note=60 velocity=67 time=115
note_on channel=0 note=51 velocity=59 time=1
<meta message set_tempo tempo=431655 time=1>
note_on channel=0 note=43 velocity=0 time=23
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=59 velocity=61 time=98
note_on channel=0 note=50 velocity=59 time=2
note_on channel=0 note=60 velocity=0 time=15
note_on channel=0 note=51 velocity=0 time=1
<meta message set_tempo tempo=465116 time=101>
note_on channel=0 note=60 velocity=61 time=0
note_on channel=0 note=51 velocity=59 time=1
note_on channel=0 note=59 velocity=0 time=20
note_on channel=0 note=50 velocity=0 time=2
note_on channel=0 note=62 velocity=68 time=96
<meta message set_tempo tempo=478088 time=1>
note_on channel=0 note=53 velocity=68 time=2
note_on channel=0 note=60 velocity=0 time=18
note_on channel=0 note=51 velocity=0 time=1
note_on channel=0 note=60 velocity=60 time=97
<meta message set_tempo tempo=446097 time=2>
note_on channel=0 note=51 velocity=58 time=2
note_on channel=0 note=62 velocity=0 time=17
note_on channel=0 note=53 velocity=0 time=3
note_on channel=0 note=50 velocity=58 time=100
note_on channel=0 note=59 velocity=60 time=1
note_on channel=0 note=60 velocity=0 time=15
note_on channel=0 note=51 velocity=0 time=4
note_on channel=0 note=60 velocity=60 time=96
<meta message set_tempo tempo=466926 time=2>
note_on channel=0 note=51 velocity=59 time=3
note_on channel=0 note=50 velocity=0 time=19
note_on channel=0 note=59 velocity=0 time=1
note_on channel=0 note=60 velocity=0 time=95
<meta message set_tempo tempo=470588 time=2>
note_on channel=0 note=68 velocity=83 time=0
note_on channel=0 note=51 velocity=0 time=3
note_on channel=0 note=43 velocity=75 time=0
<meta message set_tempo tempo=441176 time=117>
note_on channel=0 note=60 velocity=69 time=1
note_on channel=0 note=51 velocity=60 time=2
note_on channel=0 note=68 velocity=0 time=17
note_on channel=0 note=43 velocity=0 time=3
note_on channel=0 note=59 velocity=62 time=96
note_on channel=0 note=50 velocity=60 time=2
note_on channel=0 note=60 velocity=0 time=20
note_on channel=0 note=51 velocity=0 time=2
<meta message set_tempo tempo=472441 time=97>
note_on channel=0 note=51 velocity=60 time=0
note_on channel=0 note=60 velocity=62 time=1
note_on channel=0 note=59 velocity=0 time=18
note_on channel=0 note=50 velocity=0 time=2
note_on channel=0 note=53 velocity=69 time=97
note_on channel=0 note=62 velocity=69 time=1
<meta message set_tempo tempo=474308 time=1>
note_on channel=0 note=51 velocity=0 time=20
note_on channel=0 note=60 velocity=0 time=1
note_on channel=0 note=60 velocity=61 time=98
<meta message set_tempo tempo=444444 time=1>
note_on channel=0 note=51 velocity=61 time=0
note_on channel=0 note=53 velocity=0 time=18
note_on channel=0 note=62 velocity=0 time=1
note_on channel=0 note=59 velocity=61 time=99
note_on channel=0 note=50 velocity=61 time=4
note_on channel=0 note=60 velocity=0 time=17
note_on channel=0 note=51 velocity=0 time=1
<meta message set_tempo tempo=487805 time=100>
note_on channel=0 note=51 velocity=61 time=0
note_on channel=0 note=60 velocity=61 time=2
note_on channel=0 note=59 velocity=0 time=16
note_on channel=0 note=50 velocity=0 time=4
<meta message set_tempo tempo=526316 time=98>
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=43 velocity=65 time=0
note_on channel=0 note=60 velocity=0 time=2
<meta message set_tempo tempo=495868 time=118>
note_on channel=0 note=47 velocity=68 time=0
note_on channel=0 note=43 velocity=0 time=20
<meta message set_tempo tempo=463320 time=100>
note_on channel=0 note=50 velocity=71 time=0
note_on channel=0 note=47 velocity=0 time=20
<meta message set_tempo tempo=459770 time=100>
note_on channel=0 note=53 velocity=74 time=0
note_on channel=0 note=50 velocity=0 time=20
note_on channel=0 note=56 velocity=74 time=100
note_on channel=0 note=53 velocity=0 time=20
note_on channel=0 note=53 velocity=70 time=100
note_on channel=0 note=56 velocity=0 time=20
note_on channel=0 note=52 velocity=70 time=100
note_on channel=0 note=53 velocity=0 time=20
note_on channel=0 note=53 velocity=70 time=100
note_on channel=0 note=52 velocity=0 time=20
note_on channel=0 note=59 velocity=74 time=100
note_on channel=0 note=53 velocity=0 time=20
note_on channel=0 note=53 velocity=70 time=100
note_on channel=0 note=59 velocity=0 time=20
<meta message set_tempo tempo=468750 time=100>
note_on channel=0 note=62 velocity=74 time=0
note_on channel=0 note=53 velocity=0 time=20
note_on channel=0 note=59 velocity=70 time=100
note_on channel=0 note=62 velocity=0 time=20
note_on channel=0 note=56 velocity=72 time=100
note_on channel=0 note=59 velocity=0 time=20
note_on channel=0 note=53 velocity=71 time=100
note_on channel=0 note=56 velocity=0 time=20
note_on channel=0 note=52 velocity=70 time=100
note_on channel=0 note=53 velocity=0 time=20
note_on channel=0 note=53 velocity=69 time=100
note_on channel=0 note=52 velocity=0 time=20
<meta message set_tempo tempo=497925 time=100>
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=43 velocity=64 time=0
<meta message set_tempo tempo=483871 time=120>
note_on channel=0 note=48 velocity=66 time=0
note_on channel=0 note=43 velocity=0 time=20
<meta message set_tempo tempo=470588 time=100>
note_on channel=0 note=51 velocity=68 time=0
note_on channel=0 note=48 velocity=0 time=20
<meta message set_tempo tempo=459770 time=100>
note_on channel=0 note=55 velocity=72 time=0
note_on channel=0 note=51 velocity=0 time=20
note_on channel=0 note=60 velocity=75 time=100
note_on channel=0 note=55 velocity=0 time=20
note_on channel=0 note=55 velocity=70 time=100
note_on channel=0 note=60 velocity=0 time=20
note_on channel=0 note=54 velocity=70 time=100
note_on channel=0 note=55 velocity=0 time=20
note_on channel=0 note=55 velocity=70 time=100
note_on channel=0 note=54 velocity=0 time=20
note_on channel=0 note=63 velocity=74 time=100
note_on channel=0 note=55 velocity=0 time=20
note_on channel=0 note=60 velocity=70 time=100
note_on channel=0 note=63 velocity=0 time=20
<meta message set_tempo tempo=466926 time=100>
note_on channel=0 note=67 velocity=74 time=0
note_on channel=0 note=60 velocity=0 time=20
note_on channel=0 note=63 velocity=70 time=100
note_on channel=0 note=67 velocity=0 time=20
note_on channel=0 note=60 velocity=74 time=100
note_on channel=0 note=63 velocity=0 time=20
note_on channel=0 note=56 velocity=70 time=100
note_on channel=0 note=60 velocity=0 time=20
note_on channel=0 note=55 velocity=72 time=100
note_on channel=0 note=56 velocity=0 time=20
note_on channel=0 note=56 velocity=70 time=100
note_on channel=0 note=55 velocity=0 time=20
<meta message set_tempo tempo=481928 time=100>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=43 velocity=67 time=0
<meta message set_tempo tempo=480000 time=20>
<meta message set_tempo tempo=478088 time=20>
<meta message set_tempo tempo=476190 time=20>
<meta message set_tempo tempo=474308 time=20>
<meta message set_tempo tempo=472441 time=20>
<meta message set_tempo tempo=470588 time=20>
note_on channel=0 note=45 velocity=70 time=0
<meta message set_tempo tempo=468750 time=20>
note_on channel=0 note=43 velocity=0 time=0
<meta message set_tempo tempo=466926 time=20>
<meta message set_tempo tempo=465116 time=20>
<meta message set_tempo tempo=463320 time=20>
<meta message set_tempo tempo=461538 time=20>
<meta message set_tempo tempo=458015 time=20>
note_on channel=0 note=54 velocity=70 time=0
note_on channel=0 note=45 velocity=0 time=20
note_on channel=0 note=60 velocity=71 time=100
note_on channel=0 note=54 velocity=0 time=20
note_on channel=0 note=63 velocity=75 time=100
note_on channel=0 note=60 velocity=0 time=20
note_on channel=0 note=60 velocity=70 time=100
note_on channel=0 note=63 velocity=0 time=20
note_on channel=0 note=59 velocity=70 time=100
note_on channel=0 note=60 velocity=0 time=20
note_on channel=0 note=60 velocity=70 time=100
note_on channel=0 note=59 velocity=0 time=20
note_on channel=0 note=66 velocity=74 time=100
note_on channel=0 note=60 velocity=0 time=20
note_on channel=0 note=60 velocity=70 time=100
note_on channel=0 note=66 velocity=0 time=20
note_on channel=0 note=69 velocity=74 time=100
note_on channel=0 note=60 velocity=0 time=20
note_on channel=0 note=66 velocity=70 time=100
note_on channel=0 note=69 velocity=0 time=20
note_on channel=0 note=63 velocity=73 time=100
note_on channel=0 note=66 velocity=0 time=20
note_on channel=0 note=60 velocity=70 time=100
note_on channel=0 note=63 velocity=0 time=20
note_on channel=0 note=59 velocity=70 time=100
note_on channel=0 note=60 velocity=0 time=20
note_on channel=0 note=60 velocity=70 time=100
note_on channel=0 note=59 velocity=0 time=20
<meta message set_tempo tempo=389610 time=100>
<meta message marker text='Presto' time=0>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=43 velocity=67 time=0
note_on channel=0 note=74 velocity=67 time=120
note_on channel=0 note=72 velocity=65 time=120
note_on channel=0 note=74 velocity=0 time=20
note_on channel=0 note=74 velocity=65 time=100
note_on channel=0 note=72 velocity=0 time=20
<meta message set_tempo tempo=379747 time=100>
note_on channel=0 note=75 velocity=72 time=0
note_on channel=0 note=74 velocity=0 time=20
note_on channel=0 note=72 velocity=67 time=100
note_on channel=0 note=75 velocity=0 time=20
note_on channel=0 note=71 velocity=63 time=100
note_on channel=0 note=72 velocity=0 time=20
note_on channel=0 note=72 velocity=63 time=100
note_on channel=0 note=71 velocity=0 time=20
note_on channel=0 note=69 velocity=73 time=100
note_on channel=0 note=72 velocity=0 time=20
note_on channel=0 note=72 velocity=67 time=100
note_on channel=0 note=69 velocity=0 time=20
note_on channel=0 note=71 velocity=64 time=100
note_on channel=0 note=72 velocity=0 time=20
note_on channel=0 note=72 velocity=64 time=100
note_on channel=0 note=71 velocity=0 time=20
<meta message set_tempo tempo=373832 time=100>
note_on channel=0 note=74 velocity=67 time=0
note_on channel=0 note=72 velocity=0 time=20
note_on channel=0 note=71 velocity=64 time=100
note_on channel=0 note=74 velocity=0 time=20
note_on channel=0 note=69 velocity=64 time=100
note_on channel=0 note=71 velocity=0 time=20
<meta message set_tempo tempo=397351 time=100>
note_on channel=0 note=71 velocity=64 time=0
note_on channel=0 note=69 velocity=0 time=20
<meta message set_tempo tempo=404040 time=100>
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=67 velocity=75 time=0
<meta message set_tempo tempo=379747 time=120>
note_on channel=0 note=43 velocity=0 time=0
note_on channel=0 note=71 velocity=67 time=0
note_on channel=0 note=62 velocity=60 time=0
note_on channel=0 note=67 velocity=0 time=20
note_on channel=0 note=69 velocity=64 time=100
note_on channel=0 note=60 velocity=60 time=0
note_on channel=0 note=62 velocity=0 time=20
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=71 velocity=64 time=100
note_on channel=0 note=62 velocity=61 time=0
note_on channel=0 note=69 velocity=0 time=20
note_on channel=0 note=60 velocity=0 time=0
<meta message set_tempo tempo=372671 time=100>
note_on channel=0 note=72 velocity=70 time=0
note_on channel=0 note=63 velocity=70 time=0
note_on channel=0 note=71 velocity=0 time=20
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=69 velocity=64 time=100
note_on channel=0 note=60 velocity=67 time=0
note_on channel=0 note=72 velocity=0 time=20
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=67 velocity=64 time=100
note_on channel=0 note=59 velocity=60 time=0
note_on channel=0 note=69 velocity=0 time=20
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=69 velocity=65 time=100
note_on channel=0 note=60 velocity=60 time=0
<meta message set_tempo tempo=385852 time=20>
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=59 velocity=0 time=0
<meta message set_tempo tempo=379747 time=100>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=66 velocity=75 time=0
note_on channel=0 note=57 velocity=75 time=0
note_on channel=0 note=69 velocity=67 time=120
